276617
545587
5860847
883461
302640
894902
1161695
302565
1255120
5661257
788814
916192
2325253
1119209
503300
1110400
666196
5891223
947875
5251551
1144125
2816894
1266056
567800
675525
262489
488800
5869391
4641005
1136123
241511
445059
43289
43374
583508
303254
879720
1194169
65481
376456
4063236
4040760
5796971
2005784
293317
49146
995811
2070028
686517
479085
926945
2325348
4848006
336596
1157531
1848910
3155645
1700027
6125366
2816930
49124
241437
1636517
1120371
690150
5874153
786860
4984915
1161414
5781703
860705
861525
689954
1636368
670610
412086
443023
174467
302685
445375
782431
734599
175185
1032044
1148625
2276725
2980591
1162487
4861747
72236
1095351
689956
411487
4656889
4859962
648883
4610910
463065
1805130
1030433
764546
3603129
734884
1602485
867586
1373892
1292110
302550
652149
1110497
570419
5696429
2061933
4382931
5435717
734770
4130448
5775851
4266114
1617965
43058
276406
240323
4340565
1030509
545770
4973617
4640999
1636611
3763200
551775
2159497
43113
4063324
1178576
1267113
4645149
2615268
240303
5318759
1161190
1621519
1200577
2654926
734566
2266959
570232
5714446
301653
9284
5827041
49164
1156249
478966
296573
296905
1120261
292388
850140
529262
408401
5000564
528824
886100
523658
798523
230590
247973
407956
240617
296552
1981047
4034686
920890
626344
529490
871883
445806
1253926
5198645
394027
42861
5780639
1160928
4558137
49137
407657
920637
165487
2159495
687046
1162524
5572795
280437
256165
528851
2324694
548618
339244
5574052
463293
1197844
842767
761493
5823508
218022
79127
1201649
2811390
583825
397262
5313952
2666567
2667470
2666744
875193
2811208
281485
2673385
2667532
4998443
2673003
1394
1274978
2728087
2673111
2673824
189569
108118
5816330
59395
5928927
2668288
2673820
2673396
2673288
2673289
2668284
984624
2667328
2667915
2668212
2668661
2646585
2666842
2668095
4635803
2677441
2666405
417129
5809979
2493969
2673044
2673452
2673439
2669049
2673070
66303
217349
2673179
2673178
2811035
2673341
1030723
82119
2811280
5816314
2673442
210729
82141
4125712
2910846
5029381
2673389
217506
487687
79126
2666657
2673793
2728141
2676747
2493984
174497
186535
2666840
334329
2668305
2728137
2673741
2673163
149836
99090
2667187
2676916
2493976
2666801
2728161
3648702
2676909
2667903
2493966
2728096
149834
2673013
271007
2728427
2668373
2666769
2673736
148420
2728345
48807
4350
63753
2096409
